,Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score,model,LR
292,ESN,continuous_pattern_completion,medium,1000,100,2,regression,,0.0785200059020644,esn_1k_medium,
293,ESN,continuous_pattern_completion,medium,1000,100,3,regression,,0.07707111825411,esn_1k_medium,
294,ESN,continuous_pattern_completion,medium,1000,100,4,regression,,0.0796008101782605,esn_1k_medium,
295,ESN,continuous_pattern_completion,medium,1000,100,5,regression,,0.0730033471759853,esn_1k_medium,
296,ESN,continuous_pattern_completion,medium,1000,100,6,regression,,0.0770805806443204,esn_1k_medium,
297,ESN,continuous_pattern_completion,medium,1000,100,7,regression,,0.0752465945651724,esn_1k_medium,
298,ESN,continuous_pattern_completion,medium,1000,100,8,regression,,0.0739652155292463,esn_1k_medium,
299,ESN,continuous_pattern_completion,medium,1000,100,9,regression,,0.0769038612627411,esn_1k_medium,
300,ESN,bracket_matching,medium,1000,200,0,classification,,0.17,esn_1k_medium,
301,ESN,bracket_matching,medium,1000,200,1,classification,,0.1879999999999999,esn_1k_medium,
302,ESN,bracket_matching,medium,1000,200,2,classification,,0.1919999999999999,esn_1k_medium,
303,ESN,bracket_matching,medium,1000,200,3,classification,,0.2039999999999999,esn_1k_medium,
304,ESN,bracket_matching,medium,1000,200,4,classification,,0.2189999999999999,esn_1k_medium,
305,ESN,bracket_matching,medium,1000,200,5,classification,,0.2099999999999999,esn_1k_medium,
306,ESN,bracket_matching,medium,1000,200,6,classification,,0.2059999999999999,esn_1k_medium,
307,ESN,bracket_matching,medium,1000,200,7,classification,,0.174,esn_1k_medium,
308,ESN,bracket_matching,medium,1000,200,8,classification,,0.2069999999999999,esn_1k_medium,
309,ESN,bracket_matching,medium,1000,200,9,classification,,0.1899999999999999,esn_1k_medium,
310,ESN,simple_copy,medium,1000,800,0,classification,,0.76102,esn_1k_medium,
311,ESN,simple_copy,medium,1000,800,1,classification,,0.76172,esn_1k_medium,
312,ESN,simple_copy,medium,1000,800,2,classification,,0.76352,esn_1k_medium,
313,ESN,simple_copy,medium,1000,800,3,classification,,0.7632,esn_1k_medium,
314,ESN,simple_copy,medium,1000,800,4,classification,,0.7602599999999999,esn_1k_medium,
315,ESN,simple_copy,medium,1000,800,5,classification,,0.75756,esn_1k_medium,
316,ESN,simple_copy,medium,1000,800,6,classification,,0.75976,esn_1k_medium,
317,ESN,simple_copy,medium,1000,800,7,classification,,0.75984,esn_1k_medium,
318,ESN,simple_copy,medium,1000,800,8,classification,,0.7602,esn_1k_medium,
319,ESN,simple_copy,medium,1000,800,9,classification,,0.75884,esn_1k_medium,
320,ESN,selective_copy,medium,1000,800,0,classification,,0.7455,esn_1k_medium,
321,ESN,selective_copy,medium,1000,800,1,classification,,0.7512,esn_1k_medium,
322,ESN,selective_copy,medium,1000,800,2,classification,,0.7538,esn_1k_medium,
323,ESN,selective_copy,medium,1000,800,3,classification,,0.726,esn_1k_medium,
324,ESN,selective_copy,medium,1000,800,4,classification,,0.7551,esn_1k_medium,
325,ESN,selective_copy,medium,1000,800,5,classification,,0.7688,esn_1k_medium,
326,ESN,selective_copy,medium,1000,800,6,classification,,0.7378,esn_1k_medium,
327,ESN,selective_copy,medium,1000,800,7,classification,,0.77,esn_1k_medium,
328,ESN,selective_copy,medium,1000,800,8,classification,,0.7709,esn_1k_medium,
329,ESN,selective_copy,medium,1000,800,9,classification,,0.7522,esn_1k_medium,
330,ESN,adding_problem,medium,1000,1500,0,classification,,0.866,esn_1k_medium,
331,ESN,adding_problem,medium,1000,1500,1,classification,,0.8140000000000001,esn_1k_medium,
332,ESN,adding_problem,medium,1000,1500,2,classification,,0.855,esn_1k_medium,
333,ESN,adding_problem,medium,1000,1500,3,classification,,0.847,esn_1k_medium,
334,ESN,adding_problem,medium,1000,1500,4,classification,,0.861,esn_1k_medium,
335,ESN,adding_problem,medium,1000,1500,5,classification,,0.848,esn_1k_medium,
336,ESN,adding_problem,medium,1000,1500,6,classification,,0.827,esn_1k_medium,
337,ESN,adding_problem,medium,1000,1500,7,classification,,0.836,esn_1k_medium,
338,ESN,adding_problem,medium,1000,1500,8,classification,,0.863,esn_1k_medium,
339,ESN,adding_problem,medium,1000,1500,9,classification,,0.881,esn_1k_medium,
340,ESN,sorting_problem,medium,1000,800,0,classification,,0.75085,esn_1k_medium,
341,ESN,sorting_problem,medium,1000,800,1,classification,,0.7528,esn_1k_medium,
342,ESN,sorting_problem,medium,1000,800,2,classification,,0.75275,esn_1k_medium,
343,ESN,sorting_problem,medium,1000,800,3,classification,,0.7565999999999999,esn_1k_medium,
344,ESN,sorting_problem,medium,1000,800,4,classification,,0.7515499999999999,esn_1k_medium,
345,ESN,sorting_problem,medium,1000,800,5,classification,,0.7532,esn_1k_medium,
346,ESN,sorting_problem,medium,1000,800,6,classification,,0.7524500000000001,esn_1k_medium,
347,ESN,sorting_problem,medium,1000,800,7,classification,,0.7524500000000001,esn_1k_medium,
348,ESN,sorting_problem,medium,1000,800,8,classification,,0.75435,esn_1k_medium,
349,ESN,sorting_problem,medium,1000,800,9,classification,,0.7555000000000001,esn_1k_medium,
350,ESN,cross_situation,medium,1000,2800,0,multi_classification,,0.1226071428571428,esn_1k_medium,
351,ESN,cross_situation,medium,1000,2800,1,multi_classification,,0.1318571428571429,esn_1k_medium,
352,ESN,cross_situation,medium,1000,2800,2,multi_classification,,0.1264999999999999,esn_1k_medium,
353,ESN,cross_situation,medium,1000,2800,3,multi_classification,,0.1310357142857142,esn_1k_medium,
354,ESN,cross_situation,medium,1000,2800,4,multi_classification,,0.1204285714285714,esn_1k_medium,
355,ESN,cross_situation,medium,1000,2800,5,multi_classification,,0.1358928571428571,esn_1k_medium,
356,ESN,cross_situation,medium,1000,2800,6,multi_classification,,0.1187142857142856,esn_1k_medium,
357,ESN,cross_situation,medium,1000,2800,7,multi_classification,,0.1225,esn_1k_medium,
358,ESN,cross_situation,medium,1000,2800,8,multi_classification,,0.1336071428571428,esn_1k_medium,
359,ESN,cross_situation,medium,1000,2800,9,multi_classification,,0.1080714285714286,esn_1k_medium,
360,ESN,sinus_forecasting,small,1000,100,0,regression,,3.567214849226296e-05,esn_1k_small,
361,ESN,sinus_forecasting,small,1000,100,1,regression,,5.8290650557179754e-05,esn_1k_small,
362,ESN,sinus_forecasting,small,1000,100,2,regression,,4.452291371818472e-05,esn_1k_small,
363,ESN,sinus_forecasting,small,1000,100,3,regression,,5.232353609327846e-05,esn_1k_small,
364,ESN,sinus_forecasting,small,1000,100,4,regression,,4.9743276246862145e-05,esn_1k_small,
365,ESN,sinus_forecasting,small,1000,100,5,regression,,6.925429274348552e-05,esn_1k_small,
366,ESN,sinus_forecasting,small,1000,100,6,regression,,6.600414375668502e-05,esn_1k_small,
367,ESN,sinus_forecasting,small,1000,100,7,regression,,4.5388286489215726e-05,esn_1k_small,
368,ESN,sinus_forecasting,small,1000,100,8,regression,,7.597888494742607e-05,esn_1k_small,
369,ESN,sinus_forecasting,small,1000,100,9,regression,,5.334445523742233e-05,esn_1k_small,
370,ESN,chaotic_forecasting,small,1000,300,0,regression,,0.0006152884182119,esn_1k_small,
371,ESN,chaotic_forecasting,small,1000,300,1,regression,,0.0003386287685708,esn_1k_small,
372,ESN,chaotic_forecasting,small,1000,300,2,regression,,9.069576881670049e-05,esn_1k_small,
373,ESN,chaotic_forecasting,small,1000,300,3,regression,,0.0002811626772803,esn_1k_small,
374,ESN,chaotic_forecasting,small,1000,300,4,regression,,0.0001069537520879,esn_1k_small,
375,ESN,chaotic_forecasting,small,1000,300,5,regression,,0.0012131245944945,esn_1k_small,
376,ESN,chaotic_forecasting,small,1000,300,6,regression,,0.0001223372712059,esn_1k_small,
377,ESN,chaotic_forecasting,small,1000,300,7,regression,,0.0003140560968194,esn_1k_small,
378,ESN,chaotic_forecasting,small,1000,300,8,regression,,0.0001102777919437,esn_1k_small,
379,ESN,chaotic_forecasting,small,1000,300,9,regression,,0.0001172211473899,esn_1k_small,
380,ESN,discrete_postcasting,small,1000,300,0,classification,,0.0,esn_1k_small,
381,ESN,discrete_postcasting,small,1000,300,1,classification,,0.0,esn_1k_small,
382,ESN,discrete_postcasting,small,1000,300,2,classification,,0.0,esn_1k_small,
383,ESN,discrete_postcasting,small,1000,300,3,classification,,0.0,esn_1k_small,
384,ESN,discrete_postcasting,small,1000,300,4,classification,,0.0,esn_1k_small,
385,ESN,discrete_postcasting,small,1000,300,5,classification,,0.0,esn_1k_small,
386,ESN,discrete_postcasting,small,1000,300,6,classification,,0.0,esn_1k_small,
387,ESN,discrete_postcasting,small,1000,300,7,classification,,0.0,esn_1k_small,
388,ESN,discrete_postcasting,small,1000,300,8,classification,,0.0,esn_1k_small,
389,ESN,discrete_postcasting,small,1000,300,9,classification,,0.0,esn_1k_small,
390,ESN,continuous_postcasting,small,1000,100,0,regression,,0.0003335305829175,esn_1k_small,
391,ESN,continuous_postcasting,small,1000,100,1,regression,,0.0003565883251805,esn_1k_small,
392,ESN,continuous_postcasting,small,1000,100,2,regression,,0.0004502395839616,esn_1k_small,
393,ESN,continuous_postcasting,small,1000,100,3,regression,,0.0002396920439301,esn_1k_small,
394,ESN,continuous_postcasting,small,1000,100,4,regression,,0.0004234667733279,esn_1k_small,
395,ESN,continuous_postcasting,small,1000,100,5,regression,,0.0001718363239333,esn_1k_small,
396,ESN,continuous_postcasting,small,1000,100,6,regression,,0.0003812293266983,esn_1k_small,
397,ESN,continuous_postcasting,small,1000,100,7,regression,,0.0003507435160423,esn_1k_small,
398,ESN,continuous_postcasting,small,1000,100,8,regression,,0.0002404009181878,esn_1k_small,
399,ESN,continuous_postcasting,small,1000,100,9,regression,,0.0003790576720084,esn_1k_small,
400,ESN,discrete_pattern_completion,small,1000,300,0,classification,,0.0699999999999999,esn_1k_small,
401,ESN,discrete_pattern_completion,small,1000,300,1,classification,,0.0775,esn_1k_small,
402,ESN,discrete_pattern_completion,small,1000,300,2,classification,,0.0708333333333333,esn_1k_small,
403,ESN,discrete_pattern_completion,small,1000,300,3,classification,,0.0716666666666666,esn_1k_small,
404,ESN,discrete_pattern_completion,small,1000,300,4,classification,,0.0858333333333333,esn_1k_small,
405,ESN,discrete_pattern_completion,small,1000,300,5,classification,,0.0566666666666666,esn_1k_small,
406,ESN,discrete_pattern_completion,small,1000,300,6,classification,,0.0633333333333333,esn_1k_small,
407,ESN,discrete_pattern_completion,small,1000,300,7,classification,,0.0875,esn_1k_small,
408,ESN,discrete_pattern_completion,small,1000,300,8,classification,,0.0558333333333332,esn_1k_small,
409,ESN,discrete_pattern_completion,small,1000,300,9,classification,,0.0683333333333333,esn_1k_small,
410,ESN,continuous_pattern_completion,small,1000,100,0,regression,,0.0260130271703043,esn_1k_small,
411,ESN,continuous_pattern_completion,small,1000,100,1,regression,,0.0303979080358762,esn_1k_small,
412,ESN,continuous_pattern_completion,small,1000,100,2,regression,,0.0347279183169275,esn_1k_small,
413,ESN,continuous_pattern_completion,small,1000,100,3,regression,,0.0311721077784741,esn_1k_small,
414,ESN,continuous_pattern_completion,small,1000,100,4,regression,,0.0243189716379484,esn_1k_small,
415,ESN,continuous_pattern_completion,small,1000,100,5,regression,,0.0262189311101876,esn_1k_small,
416,ESN,continuous_pattern_completion,small,1000,100,6,regression,,0.0343297459733923,esn_1k_small,
417,ESN,continuous_pattern_completion,small,1000,100,7,regression,,0.0236664965344567,esn_1k_small,
418,ESN,continuous_pattern_completion,small,1000,100,8,regression,,0.0297478005586126,esn_1k_small,
419,ESN,continuous_pattern_completion,small,1000,100,9,regression,,0.0228581778514991,esn_1k_small,
420,ESN,bracket_matching,small,1000,200,0,classification,,0.15,esn_1k_small,
421,ESN,bracket_matching,small,1000,200,1,classification,,0.1999999999999999,esn_1k_small,
422,ESN,bracket_matching,small,1000,200,2,classification,,0.25,esn_1k_small,
423,ESN,bracket_matching,small,1000,200,3,classification,,0.25,esn_1k_small,
424,ESN,bracket_matching,small,1000,200,4,classification,,0.52,esn_1k_small,
425,ESN,bracket_matching,small,1000,200,5,classification,,0.27,esn_1k_small,
426,ESN,bracket_matching,small,1000,200,6,classification,,0.15,esn_1k_small,
427,ESN,bracket_matching,small,1000,200,7,classification,,0.28,esn_1k_small,
428,ESN,bracket_matching,small,1000,200,8,classification,,0.15,esn_1k_small,
429,ESN,bracket_matching,small,1000,200,9,classification,,0.26,esn_1k_small,
430,ESN,simple_copy,small,1000,300,0,classification,,0.4613636363636363,esn_1k_small,
431,ESN,simple_copy,small,1000,300,1,classification,,0.4781818181818181,esn_1k_small,
432,ESN,simple_copy,small,1000,300,2,classification,,0.4763636363636363,esn_1k_small,
433,ESN,simple_copy,small,1000,300,3,classification,,0.4695454545454546,esn_1k_small,
434,ESN,simple_copy,small,1000,300,4,classification,,0.4686363636363636,esn_1k_small,
435,ESN,simple_copy,small,1000,300,5,classification,,0.4736363636363636,esn_1k_small,
436,ESN,simple_copy,small,1000,300,6,classification,,0.4572727272727273,esn_1k_small,
437,ESN,simple_copy,small,1000,300,7,classification,,0.4963636363636363,esn_1k_small,
438,ESN,simple_copy,small,1000,300,8,classification,,0.4559090909090909,esn_1k_small,
439,ESN,simple_copy,small,1000,300,9,classification,,0.4581818181818181,esn_1k_small,
440,ESN,selective_copy,small,1000,300,0,classification,,0.4619999999999999,esn_1k_small,
441,ESN,selective_copy,small,1000,300,1,classification,,0.492,esn_1k_small,
442,ESN,selective_copy,small,1000,300,2,classification,,0.4479999999999999,esn_1k_small,
443,ESN,selective_copy,small,1000,300,3,classification,,0.532,esn_1k_small,
444,ESN,selective_copy,small,1000,300,4,classification,,0.474,esn_1k_small,
445,ESN,selective_copy,small,1000,300,5,classification,,0.56,esn_1k_small,
446,ESN,selective_copy,small,1000,300,6,classification,,0.4459999999999999,esn_1k_small,
447,ESN,selective_copy,small,1000,300,7,classification,,0.52,esn_1k_small,
448,ESN,selective_copy,small,1000,300,8,classification,,0.4439999999999999,esn_1k_small,
449,ESN,selective_copy,small,1000,300,9,classification,,0.4519999999999999,esn_1k_small,
450,ESN,adding_problem,small,1000,500,0,classification,,0.4599999999999999,esn_1k_small,
451,ESN,adding_problem,small,1000,500,1,classification,,0.63,esn_1k_small,
452,ESN,adding_problem,small,1000,500,2,classification,,0.47,esn_1k_small,
453,ESN,adding_problem,small,1000,500,3,classification,,0.4399999999999999,esn_1k_small,
454,ESN,adding_problem,small,1000,500,4,classification,,0.4599999999999999,esn_1k_small,
455,ESN,adding_problem,small,1000,500,5,classification,,0.36,esn_1k_small,
456,ESN,adding_problem,small,1000,500,6,classification,,0.43,esn_1k_small,
457,ESN,adding_problem,small,1000,500,7,classification,,0.4399999999999999,esn_1k_small,
458,ESN,adding_problem,small,1000,500,8,classification,,0.64,esn_1k_small,
459,ESN,adding_problem,small,1000,500,9,classification,,0.38,esn_1k_small,
460,ESN,sorting_problem,small,1000,300,0,classification,,0.511,esn_1k_small,
461,ESN,sorting_problem,small,1000,300,1,classification,,0.499,esn_1k_small,
462,ESN,sorting_problem,small,1000,300,2,classification,,0.501,esn_1k_small,
463,ESN,sorting_problem,small,1000,300,3,classification,,0.51,esn_1k_small,
464,ESN,sorting_problem,small,1000,300,4,classification,,0.504,esn_1k_small,
465,ESN,sorting_problem,small,1000,300,5,classification,,0.516,esn_1k_small,
466,ESN,sorting_problem,small,1000,300,6,classification,,0.499,esn_1k_small,
467,ESN,sorting_problem,small,1000,300,7,classification,,0.51,esn_1k_small,
468,ESN,sorting_problem,small,1000,300,8,classification,,0.51,esn_1k_small,
469,ESN,sorting_problem,small,1000,300,9,classification,,0.494,esn_1k_small,
470,ESN,cross_situation,small,1000,1800,0,multi_classification,,0.0055555555555555,esn_1k_small,
471,ESN,cross_situation,small,1000,1800,1,multi_classification,,0.0038888888888889,esn_1k_small,
472,ESN,cross_situation,small,1000,1800,2,multi_classification,,0.0133333333333333,esn_1k_small,
473,ESN,cross_situation,small,1000,1800,3,multi_classification,,0.001111111111111,esn_1k_small,
474,ESN,cross_situation,small,1000,1800,4,multi_classification,,0.0105555555555555,esn_1k_small,
475,ESN,cross_situation,small,1000,1800,5,multi_classification,,0.0038888888888889,esn_1k_small,
476,ESN,cross_situation,small,1000,1800,6,multi_classification,,0.0016666666666667,esn_1k_small,
477,ESN,cross_situation,small,1000,1800,7,multi_classification,,0.0055555555555555,esn_1k_small,
478,ESN,cross_situation,small,1000,1800,8,multi_classification,,0.0188888888888888,esn_1k_small,
479,ESN,cross_situation,small,1000,1800,9,multi_classification,,0.0066666666666667,esn_1k_small,
480,ESN,associative_recall,small,1000,500,0,classification,,0.54,esn_ar,
481,ESN,associative_recall,small,1000,500,1,classification,,0.5700000000000001,esn_ar,
482,ESN,associative_recall,small,1000,500,2,classification,,0.64,esn_ar,
483,ESN,associative_recall,small,1000,500,3,classification,,0.56,esn_ar,
484,ESN,associative_recall,small,1000,500,4,classification,,0.6799999999999999,esn_ar,
485,ESN,associative_recall,small,1000,500,5,classification,,0.5900000000000001,esn_ar,
486,ESN,associative_recall,small,1000,500,6,classification,,0.4399999999999999,esn_ar,
487,ESN,associative_recall,small,1000,500,7,classification,,0.5,esn_ar,
488,ESN,associative_recall,small,1000,500,8,classification,,0.56,esn_ar,
489,ESN,associative_recall,small,1000,500,9,classification,,0.6599999999999999,esn_ar,
490,ESN,associative_recall,medium,1000,1600,0,classification,,0.847,esn_ar,
491,ESN,associative_recall,medium,1000,1600,1,classification,,0.858,esn_ar,
492,ESN,associative_recall,medium,1000,1600,2,classification,,0.861,esn_ar,
493,ESN,associative_recall,medium,1000,1600,3,classification,,0.843,esn_ar,
494,ESN,associative_recall,medium,1000,1600,4,classification,,0.849,esn_ar,
495,ESN,associative_recall,medium,1000,1600,5,classification,,0.857,esn_ar,
